level_0,ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),g-r,i-r,z-r,GS,FORMAT,q,e,incl,node,argperi,t_p,H,t_0,optFilter,seeingFwhmGeom,seeingFwhmEff,fiveSigmaDepth,fieldRA,fieldDec,rotSkyPos,TrailedSourceMag,detectorID,PhotometricSigma(mag),SNR,AstrometricSigma(deg),PSFMag,fiveSigmaDepthAtSource,AstRATrue(deg),AstDecTrue(deg),counter
61,S1000000a,915266,61800.354632,340641615.578,-16.066,163.5447127102757,-0.101013,-19.39445487659979,-0.002966,-402038102.736,195229393.845,-67945859.126,-6.952,-15.949,-2.455,-93886852.683,104212354.585,45170955.106,-23.408,-17.926,-7.598,14.115601,4.991,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7715105052224386,0.8753169163290007,23.764541080701463,164.15684092068437,-20.943446580487446,224.5144422410176,19.199525390041774,4.0,0.0052481621161323206,206.37972184376943,2.846795019630711e-06,19.199525390041774,23.687053065953684,163.544715,-19.394457,28
62,S1000000a,915268,61800.355537,340640360.274,-16.064,163.544628704395,-0.101004,-19.39445488036047,-0.002952,-402038645.959,195228147.512,-67946050.974,-6.952,-15.949,-2.455,-93888681.663,104210953.847,45170361.417,-23.405,-17.926,-7.598,14.115417,4.991,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7802094244715823,0.8858995431527764,23.74148607987768,162.0635721181383,-18.898355290119376,222.32049459163542,19.195182740155186,166.0,0.005324788195896803,203.4026419483532,2.8503949423505136e-06,19.195182740155186,23.69473119364397,163.544624,-19.394459,28
67,S1000000a,922013,61809.362743,329177100.307,-12.949,162.50835553621994,-0.138492,-19.253557259108778,0.036579,-407273139.212,182732286.397,-69826807.646,-6.499,-16.161,-2.378,-110876961.03,89326431.559,38719096.479,-20.007,-21.02,-8.944,12.212626,4.846,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.9808813277528884,1.130025946171397,23.426276209365984,160.93171111468712,-20.147226851837367,174.90119289771312,19.05652261836723,28.0,0.005947179448330891,182.06367221745887,2.919302241535472e-06,19.05652261836723,23.33122883429055,162.508354,-19.253558,29
68,S1000000a,922034,61809.373976,329164544.593,-12.924,162.50679387133414,-0.13826,-19.253147412678587,0.036743,-407279446.966,182716600.604,-69829115.502,-6.499,-16.161,-2.378,-110896364.177,89306033.075,38710414.727,-19.976,-21.014,-8.946,12.210115,4.845,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.9128467518462221,1.0472588221973504,22.807646596065005,163.41626162138223,-18.408163811962915,173.07705003168303,19.043504980146206,151.0,0.009052587902414576,119.43724957988206,3.0559217204360367e-06,19.043504980146206,22.788697034748317,162.5068,-19.253146,29
69,S1000000a,922035,61809.374422,329164046.4,-12.923,162.50674405814482,-0.13825,-19.253129941227815,0.03675,-407279697.493,182715977.574,-69829207.166,-6.499,-16.161,-2.378,-110897134.227,89305222.993,38710069.863,-19.975,-21.014,-8.946,12.210015,4.845,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.9760869487946443,1.1241933683633143,22.71542264801432,160.93171111468712,-20.147226851837367,175.62557100548693,19.07326323292068,28.0,0.009670495424378306,111.77381172430054,3.1359820063237392e-06,19.07326323292068,22.620660841646316,162.506738,-19.25313,29
70,S1000000a,926281,61816.288202,322080748.497,-10.399,161.50543899567174,-0.161608,-18.90002639319558,0.067322,-411056897.474,173015644.884,-71231492.432,-6.147,-16.314,-2.317,-122078502.793,76355314.929,33096236.057,-17.287,-23.078,-9.829,10.684486,4.739,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7676342789427417,0.8706013125824108,23.301090212950605,162.29786215320007,-17.569190178603098,275.14880157431753,18.950741514341864,63.0,0.006030030564550528,179.55530551868995,2.867708560650265e-06,18.950741514341864,23.24681610481721,161.505438,-18.900032,30
71,S1000000a,926288,61816.291431,322077848.655,-10.39,161.50491713902966,-0.161579,-18.899819545603187,0.067376,-411058612.396,173011093.307,-71232138.837,-6.147,-16.314,-2.317,-122083324.277,76348876.346,33093493.785,-17.277,-23.079,-9.83,10.683773,4.739,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7575749310954711,0.8583636631331766,23.332780551103248,160.00009721234704,-19.589706572852528,284.3766960154032,18.935245493402693,177.0,0.005907282171302307,183.2966854532512,2.8619142077596535e-06,18.935245493402693,23.26955656645052,161.504917,-18.899814,30
72,S1000000a,926399,61816.343318,322031572.803,-10.258,161.49654829874248,-0.160768,-18.896292252500203,0.068201,-411086163.242,172937951.14,-71242524.858,-6.144,-16.315,-2.316,-122160436.435,76245405.3,33049412.564,-17.125,-23.075,-9.836,10.672304,4.738,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.9943134762142688,1.1463667593847553,22.553912174298375,162.29786215320007,-17.569190178603098,291.7789651038723,18.965900673010026,26.0,0.01007801185952001,107.23394746749355,3.178725870078303e-06,18.965900673010026,22.49948118897714,161.496551,-18.896296,30
74,S1000000a,928292,61822.118342,317401775.415,-8.284,160.56145826253578,-0.172945,-18.433756676090237,0.09179,-414078040.095,164766411.055,-72385491.036,-5.848,-16.437,-2.265,-130126090.032,64556410.471,27979500.127,-15.005,-24.361,-10.467,9.465221,4.657,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.9961881962663184,1.1486474407132827,23.88364774729595,160.09160087393815,-20.06392652621201,71.95166933430653,18.869007811873672,113.0,0.004007751808707955,270.40935002725837,2.8448278501215724e-06,18.869007811873672,23.79901295859069,160.561463,-18.433758,32
75,S1000000a,928656,61822.290643,317281855.911,-7.818,160.53145978862403,-0.174093,-18.417706377790218,0.094601,-414165027.991,164521685.278,-72419194.199,-5.839,-16.44,-2.263,-130346366.289,64191546.17,27823536.854,-14.554,-24.588,-10.486,9.431254,4.655,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.7425101382301379,0.8400366645135497,24.26992152036519,160.09160087393815,-20.06392652621201,198.05557699477978,18.864594611856695,3.0,0.003209301100869845,337.8094827058454,2.801829984735252e-06,18.864594611856695,24.183745092011762,160.531457,-18.417704,32
76,S1000000a,928658,61822.291543,317281248.251,-7.815,160.53129978116056,-0.174079,-18.417619903734334,0.094615,-414165481.913,164520407.131,-72419370.143,-5.839,-16.44,-2.263,-130347497.655,64189634.603,27822721.665,-14.551,-24.589,-10.486,9.431076,4.655,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.7847421512415306,0.8914138092962659,24.18766550925863,159.9472421643655,-17.200430510539324,193.26022399965618,18.866543309009856,174.0,0.0033606573852527585,322.57282389759604,2.807213413238045e-06,18.866543309009856,24.158042932527305,160.5313,-18.417619,32
77,S1000000a,929528,61823.316389,316595826.604,-7.305,160.3581613856045,-0.174986,-18.319146428777962,0.099424,-414680146.46,163063699.289,-72619354.551,-5.786,-16.461,-2.254,-131617629.83,62036670.631,26889776.701,-14.006,-24.808,-10.586,9.233942,4.642,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.6726050037112623,0.7549939217898568,24.352302828128693,160.45056219969484,-19.54007153330422,208.37018572615347,18.855133378934976,8.0,0.0030448128048929293,356.08576927291415,2.795560287888261e-06,18.855133378934976,24.33189802529344,160.358157,-18.319145,34
78,S1000000a,929578,61823.34066,316580567.202,-7.249,160.3539174653704,-0.174387,-18.31672584347291,0.099768,-414692278.379,163029177.887,-72624080.797,-5.784,-16.462,-2.254,-131646928.139,61984660.717,26867574.171,-13.937,-24.794,-10.589,9.229304,4.642,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,g,0.7549370287285855,0.8551545361661623,24.661500863340393,160.45056219969484,-19.54007153330422,210.13076483221144,18.85605452988183,8.0,0.002575304161843533,421.0955264174941,2.7938020878007344e-06,18.85605452988183,24.64089902409769,160.353917,-18.316728,34
79,S1000000a,931083,61825.295223,315385174.103,-6.452,160.0204928527902,-0.177538,-18.11613417568782,0.107802,-415660626.639,160245797.482,-73003165.255,-5.683,-16.501,-2.236,-133950210.685,57825685.691,25064000.402,-13.112,-25.239,-10.77,8.874301,4.619,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.1553167238867037,1.3422344572830944,23.739060385123448,161.81798022326518,-18.016313435912615,201.02435864242804,18.833775286007874,71.0,0.004269792264995717,253.78347251210081,2.879534428005918e-06,18.833775286007874,23.649453943859136,160.020495,-18.116137,35
80,S1000000a,931086,61825.296601,315384406.165,-6.448,160.0202477290868,-0.177512,-18.115986917486968,0.107823,-415661303.333,160243832.764,-73003431.464,-5.683,-16.501,-2.236,-133951771.643,57822680.653,25062718.149,-13.108,-25.239,-10.77,8.874059,4.619,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.1773999006103035,1.369099635778958,23.705833846403372,158.80278313397642,-17.073026414190966,201.59543726129183,18.834855294659366,166.0,0.004355460598699661,248.78193842140084,2.887597194931776e-06,18.834855294659366,23.64627396289191,160.020251,-18.115989,35
81,S1000000a,931092,61825.299353,315382873.996,-6.441,160.01976410712507,-0.177457,-18.115691452783363,0.107864,-415662654.53,160239909.602,-73003963.024,-5.683,-16.501,-2.236,-133954887.105,57816680.297,25060157.696,-13.1,-25.238,-10.77,8.873576,4.619,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.1659717265947398,1.3551967476821651,23.723728345074832,161.81798022326518,-18.016313435912615,201.91245368089992,18.83009288113197,71.0,0.004308960324891708,251.47206471508994,2.883264463489158e-06,18.83009288113197,23.633949171685128,160.019762,-18.115692,35
82,S1000000a,931142,61825.323241,315369640.802,-6.383,160.01552491466714,-0.17691,-18.11310810030596,0.108211,-415674383.189,160205851.115,-73008577.385,-5.682,-16.502,-2.236,-133981852.261,57764599.634,25037927.129,-13.03,-25.228,-10.772,8.869382,4.618,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7575890666034113,0.8583808596148556,23.70744370038979,161.81798022326518,-18.016313435912615,205.41902243760984,18.82682605523924,68.0,0.00435049536357339,249.06644398128435,2.823659004038512e-06,18.82682605523924,23.616665928533592,160.015529,-18.113111,35
84,S1000000a,933275,61828.175334,313895935.38,-5.396,159.52372438257385,-0.179988,-17.791023016235425,0.118461,-417056358.708,156132422.643,-73556265.964,-5.534,-16.558,-2.209,-137056171.376,51576770.066,22353418.906,-11.999,-25.744,-11.011,8.41202,4.588,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,g,1.21995760253863,1.4208729957890878,24.202000850061264,158.95909069714975,-16.192179365017594,108.982764756198,18.80465070541131,75.0,0.0032147751850055556,337.233413846712,2.8424579614652e-06,18.80465070541131,24.11771250864401,159.523727,-17.791023,38
