ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RA_deg,RARateCosDec_deg_day,Dec_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg
356450,9926,60230.2269069164,2460230.727278981,5711375610.2610235,5.3932243833505265,11.222047689971282,-0.020112969785029,-2.3374413476126894,-0.0083152543524016,5738422544.527387,1155843159.0591066,-213320010.06054977,-1.125492396098844,4.255929533851034,1.338259037290468,140907744.9688948,45266813.590758234,19616915.080807637,-10.543350766003348,26.04456074915406,11.143776236891537,0.3004527966281898
356450,9927,60230.22735589767,2460230.727727981,5711375819.508911,5.394518395686001,11.222038651813312,-0.0201125944961966,-2.337445081145399,-0.0083151836068398,5738422500.866269,1155843324.1589444,-213319958.14560288,-1.125492552007045,4.255929498241128,1.3382590404281771,140907335.93146807,45267823.93978993,19617347.387389548,-10.544534223146774,26.043886169722796,11.14374813380168,0.3004622413081458
356450,12583,60234.11622691274,2460234.6165989814,5713475093.421965,7.136328360782388,11.145541140456457,-0.0198557549934996,-2.3691773033561514,-0.0079951764978681,5738044118.144555,1157273228.305127,-212870309.96635804,-1.1268423798125815,4.255620554639672,1.338286017232046,137120690.14070824,53791805.35848329,23314249.22923764,-12.17813426556875,25.43535453569694,10.853038860824384,0.3848399434856629
356450,12584,60234.11664241298,2460234.6170149813,5713475349.941043,7.137557150294676,11.145532873355346,-0.0198559576557215,-2.3691806293338407,-0.0079951044123958,5738044077.6441,1157273381.2586775,-212870261.8662979,-1.1268425241497957,4.25562052153472,1.3382860200957738,137120252.40697125,53792719.56587117,23314639.312848084,-12.179384162394513,25.43534870210667,10.853007333295238,0.3848493140355404
356450,12588,60234.11829303164,2460234.6186659816,5713476368.43734,7.142440888017259,11.145500062467926,-0.0198567391343093,-2.3691938290167553,-0.0079948180703628,5738043916.907811,1157273988.293285,-212870070.96911553,-1.1268430969881955,4.2556203901492635,1.3382860314611498,137118514.70752877,53796347.82423515,23316187.44656607,-12.184346449297438,25.435298344842593,10.852882207365347,0.3848865043269647
356450,12633,60234.14017770294,2460234.6405499815,5713489935.005032,7.208026327048856,11.145065058638384,-0.0198636113603137,-2.3693687458361334,-0.0079909912784873,5738041786.3416195,1157282034.5312943,-212867540.62804925,-1.1268506899394093,4.2556186486175624,1.3382861821019252,137095414.56522062,53844437.003276326,23336706.26476899,-12.250180028583614,25.43051913116931,10.851223038284248,0.3853795796673233
356450,12634,60234.14062745727,2460234.640999981,5713490215.279682,7.2093876042103,11.14505611235432,-0.0198636840019759,-2.369372341762015,-0.0079909121111771,5738041742.530737,1157282199.9856703,-212867488.59676296,-1.1268508460725526,4.2556186128061695,1.3382861851994037,137094938.2522754,53845425.73774761,23337128.159377597,-12.251530862938882,25.430340662505795,10.851188899387196,0.3853897206872156
356450,12638,60234.142420429,2460234.6427929816,5713491332.545209,7.214814994048249,11.145020466044762,-0.0198639457574919,-2.3693866691876044,-0.0079905965366299,5738041567.9685,1157282859.229993,-212867281.28081352,-1.1268514681767825,4.2556184701174,1.3382861975410882,137093039.88677043,53849365.228003696,23338809.16329761,-12.256910407821858,25.429597555646428,10.85105286240368,0.3854301276953039
356450,13583,60235.206333438,2460235.7067059814,5714183253.212371,7.920523930503276,11.12426458788928,-0.0197536178611363,-2.3778343027105233,-0.007886616309696,5737937971.053829,1157674030.8588057,-212744265.96591592,-1.1272205658454886,4.255533762463416,1.3382935047773457,135945979.33642134,56142948.63920314,24332200.455493785,-12.920888871744696,25.17457739780983,10.762537952565088,0.4092762699510191
356450,14193,60236.10573992752,2460236.6061119814,5714806483.284042,8.130039101013912,11.106852508750803,-0.0196697419132742,-2.384892926176122,-0.0078091127041366,5737850366.44046,1158004711.1577876,-212640271.4781381,-1.1275325284299833,4.255462089546165,1.338299657074685,134941555.5442855,58061794.67673418,25165486.758480072,-13.104554911901722,25.04469991950447,10.683787460880565,0.4295249173561091
356450,14195,60236.10656937616,2460236.6069419812,5714807066.393038,8.13246926357017,11.106836168530933,-0.0196701853471793,-2.384899407676386,-0.0078089639661825,5737850285.585035,1158005016.317156,-212640175.5086085,-1.127532816291677,4.255462023377365,1.338299662741535,134940615.70168474,58063590.68328882,25166252.911600668,-13.107036840434306,25.044738925896148,10.683718818217269,0.4295438636055751
356450,14196,60236.106981225006,2460236.6073539816,5714807355.904974,8.133676733702146,11.106828057337417,-0.0196704020687192,-2.384902624957004,-0.0078088900923949,5737850245.449521,1158005167.7940142,-212640127.87067065,-1.1275329591821934,4.255461990532075,1.338299665554472,134940149.11079335,58064482.19687555,25166633.21751305,-13.108269231012848,25.044754219669052,10.683684745143031,0.4295532683818576
356450,14243,60236.12842787053,2460236.6287999814,5714822485.909703,8.197430247018218,11.10640574175659,-0.0196785357996714,-2.38507005293106,-0.0078050117889115,5737848156.254575,1158013052.670139,-212637648.15633497,-1.1275403970951223,4.2554602808079425,1.338299811970575,134915800.77342272,58110886.891228005,25186427.741075743,-13.1726039668367,25.04181208397926,10.68191089158521,0.4300429173372821
356450,14245,60236.12932713836,2460236.6296999813,5714823123.447724,8.20013687481684,11.106388015627852,-0.0196787406627537,-2.3850770773668892,-0.0078048478745781,5737848068.579416,1158013383.5656557,-212637544.09299105,-1.1275407092327872,4.255460209057181,1.3382998181147636,134914776.36690322,58112834.1312947,25187258.36345027,-13.175304083605898,25.041528038820097,10.681836422582622,0.4300634693749546
356450,14246,60236.129773879526,2460236.6301459814,5714823439.461385,8.201478864463464,11.106379231275158,-0.0196788380739841,-2.3850805583119743,-0.0078047666189902,5737848025.131476,1158013547.5428383,-212637492.52379975,-1.1275408639143878,4.255460173500653,1.3382998211595425,134914268.63853484,58113799.08905217,25187669.9810213,-13.17664192031682,25.04138248801913,10.68179951768454,0.430073654139757
356450,15796,60239.10634132868,2460239.6067139814,5717138842.584,9.646436512924351,11.049261107291066,-0.0193419318191731,-2.407863935109785,-0.007505096849337,5737557925.212923,1159107884.2227545,-212293322.32418057,-1.1285728662360752,4.255222554584583,1.3383200138424312,131353248.14245903,64369091.486513644,27899599.8329369,-14.511529136717366,24.40154974208548,10.403494489918009,0.4975591689323004
356450,15846,60239.13022751005,2460239.630599981,5717158823.8770275,9.717848272466703,11.048798614845062,-0.019347557963419,-2.4080431474423234,-0.0075005317186016,5737555596.186427,1159116665.655163,-212290560.454416,-1.1285811450105845,4.25522064520696,1.3383201748438267,131323226.32921818,64419444.38086261,27921067.7705895,-14.58284934260506,24.394398250579886,10.40128643245034,0.4981076493265658
356450,16635,60240.12538175362,2460240.625753982,5718018483.092941,10.201478660776807,11.029935795942524,-0.0192219882402282,-2.4154533889638836,-0.0073946106119623,5737458547.694664,1159482519.4943922,-212175493.47276387,-1.1289260213098735,4.255141059499893,1.338326867880909,130053598.2788966,66472659.31893583,28811128.1876197,-15.027586424918796,24.166476382597015,10.301945770359172,0.5206913791238887
356450,16685,60240.149537827085,2460240.649909982,5718039850.465532,10.274406538347396,11.02947106185304,-0.0192202129547703,-2.4156319562156403,-0.0073898921826334,5737456191.608752,1159491400.002958,-212172700.3745034,-1.1289343917499803,4.255139126794283,1.3383270299885048,130022159.9746247,66523081.76027932,28832626.747290622,-15.098770609010575,24.150676793915103,10.299636622151478,0.521245609279031
356450,20774,60247.033607547106,2460247.533979982,5725124299.435778,13.324123456971824,10.902901878052436,-0.018118623218729,-2.4638182797493995,-0.0065982393153343,5736784037.395204,1162022022.7882843,-211376703.23836356,-1.1313178988090755,4.254586706147961,1.3383725529453894,120200144.44340491,80143426.69186422,34737743.17400639,-17.844090150818825,22.374662985593375,9.534958534608206,0.6753731192081929
