ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),H_r,u-r,y-r,GS,t_0,t_p,argperi,node,incl,e,q,optFilter,seeingFwhmGeom,seeingFwhmEff,fiveSigmaDepth,fieldRA,fieldDec,rotSkyPos,TrailedSourceMag,PSFMag,fiveSigmaDepthAtSource
41,14697,60237.995404,3266796242.11953,26.336,262.688795,0.032246,-4.96643,-0.013411,-281445406.343,-3166019833.266,-255917053.959,4.041,-3.425,-0.587,132721560.121,62050935.024,26896232.255,-13.745,24.538,10.51,2.2529,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.0265686582254387,1.1856066401769327,22.526941309070175,263.05256200726524,-5.548140974766689,278.31040302479187,28.68404293587057,28.684349955756893,22.5266637039797
41,14710,60237.998513,3266803317.068274,26.34,262.688895,0.032258,-4.966471,-0.01341,-281444321.012,-3166020753.076,-255917211.512,4.041,-3.425,-0.587,132717866.895,62057526.987,26899055.408,-13.753,24.543,10.51,2.252829,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.050987771780089,1.2153135909733443,22.6570493255121,263.05256200726524,-5.548140974766689,278.601695952606,28.684042139566532,28.684334516853202,22.656772686996995
41,14723,60238.00162,3266810389.143912,26.344,262.688996,0.032269,-4.966513,-0.013409,-281443236.272,-3166021672.383,-255917368.979,4.041,-3.425,-0.587,132714173.737,62064116.598,26901876.945,-13.76,24.547,10.509,2.252757,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.0765676644805242,1.2464326818497862,22.722794674644057,263.05256200726524,-5.548140974766689,278.8757724755933,28.684041255539313,28.68431937548036,22.72251901784207
41,14736,60238.004726,3266817458.484949,26.347,262.689096,0.032281,-4.966555,-0.013408,-281442152.098,-3166022591.211,-255917526.363,4.041,-3.425,-0.587,132710480.532,62070703.986,26904696.936,-13.767,24.552,10.509,2.252685,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.197176999392323,1.3931593666573272,22.637727213616603,263.05256200726524,-5.548140974766689,279.1332882092404,28.68404036930881,28.684263141290966,22.637452532646638
41,131244,60410.357844,3177520961.504493,-23.119,268.536908,-0.010833,-4.395596,0.013742,-221169728.044,-3215611427.368,-264543864.272,4.053,-3.236,-0.572,-140276849.135,-48469460.376,-21011035.432,10.413,-25.781,-11.138,2.481511,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.6516223525186716,0.7294675821395031,23.934724009048146,269.9067260457789,-3.9048547330859154,89.13329194878555,28.563602718954467,28.563807199574494,23.89279802891083
41,131247,60410.359192,3177518268.932353,-23.115,268.536894,-0.010835,-4.395577,0.013742,-221169255.882,-3215611804.336,-264543930.896,4.053,-3.236,-0.572,-140275636.165,-48472463.028,-21012332.763,10.415,-25.778,-11.138,2.48149,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.6576556373018586,0.7368073446494631,23.93406030907455,267.38668047970054,-5.2870930914755725,91.55561818866232,28.56359939140615,28.56379984760741,23.89208737740829
41,131294,60410.382268,3177472244.626077,-23.053,268.536643,-0.010864,-4.39526,0.013747,-221161173.718,-3215618256.993,-264545071.313,4.053,-3.236,-0.572,-140254850.922,-48523795.627,-21034537.863,10.434,-25.716,-11.137,2.481132,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,0.6689479054441659,0.7505448971340218,24.435844303018772,269.9067260457789,-3.9048547330859154,89.13329194878555,28.673542596051004,28.673736265322823,24.393898936589284
41,131297,60410.383617,3177469557.192636,-23.05,268.536629,-0.010865,-4.395241,0.013747,-221160701.112,-3215618634.311,-264545137.999,4.053,-3.236,-0.572,-140253634.382,-48526793.491,-21035836.208,10.435,-25.712,-11.136,2.481111,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,0.6144535546840623,0.6842500665256231,24.53760302433672,267.38668047970054,-5.2870930914755725,91.55561818866232,28.673539272087357,28.67377229336967,24.49563035602156
41,135945,60415.349812,3167799469.425582,-22.076,268.476605,-0.014538,-4.327973,0.013318,-219421250.557,-3217006177.522,-264790480.8,4.054,-3.231,-0.572,-135445147.022,-59356331.843,-25730635.38,12.759,-24.84,-10.735,2.399307,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.9334370151462908,1.0723078043142225,22.903046172634905,268.7980940753885,-4.356651479542774,217.38964542469083,28.54102660922417,28.54114665300895,22.903046172634905
41,150275,60431.342063,3140270775.305466,-17.533,268.165834,-0.025277,-4.129891,0.011289,-213819003.093,-3221458751.612,-265579309.399,4.055,-3.214,-0.57,-113570191.618,-90946800.33,-39423887.596,19.496,-20.689,-8.976,2.03939,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.7136252337110612,0.8048968779939918,23.67052893845539,268.5752121135365,-3.775327787843689,222.95951648479988,28.5038940181542,28.504313405199138,23.67052893845539
41,150325,60431.366497,3140233834.828927,-17.464,268.165217,-0.025278,-4.129615,0.011292,-213810442.712,-3221465536.269,-265580513.177,4.055,-3.214,-0.57,-113529028.598,-90990403.224,-39442832.507,19.499,-20.62,-8.972,2.038728,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,0.7894708309361929,0.8971664609929353,23.869667778600014,268.5752121135365,-3.775327787843689,222.95951648479988,28.613813847148222,28.614151488250542,23.869667778600014
41,163905,60461.194639,3109830191.95064,-5.536,267.206431,-0.038437,-3.879289,0.005076,-203358168.609,-3229706686.234,-267046801.689,4.056,-3.182,-0.568,-52139700.126,-130688854.192,-56652284.188,27.86,-9.658,-4.124,1.163504,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.8562659693163535,0.9784257534262207,23.60018215180137,268.2117966332136,-3.590792493581625,150.19471664322663,28.402928643446522,28.40348515022013,23.589813335675156
41,163955,60461.21878,3109818716.891417,-5.466,267.205503,-0.038468,-3.879167,0.005077,-203349707.576,-3229713322.687,-267047985.785,4.056,-3.182,-0.568,-52081564.483,-130708926.803,-56660881.106,27.883,-9.589,-4.119,1.16285,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.8731147237761402,0.9989230216254746,22.96109977787951,268.2117966332136,-3.590792493581625,150.19471664322663,28.3928554853472,28.393390250863877,22.950688078619933
41,168961,60484.224257,3110006382.833508,5.736,266.297963,-0.040358,-3.829946,-0.000846,-195285578.14,-3236013103.292,-268174468.525,4.058,-3.157,-0.566,5072067.32,-139427311.508,-60440286.338,29.67,0.886,0.348,0.932422,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.8458045864000219,0.9656990102190047,22.8031610226645,267.2801694040465,-4.685047545841371,161.85867378902842,28.38188106918231,28.38250032964031,22.776848223006898
41,169011,60484.247984,3110018212.540722,5.804,266.297006,-0.040324,-3.829967,-0.000846,-195277259.93,-3236019575.426,-268175628.365,4.058,-3.157,-0.566,5132875.316,-139425425.278,-60439568.856,29.653,0.954,0.352,0.932709,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.8458997935495767,0.9658148340019181,22.532181589660475,267.2801694040465,-4.685047545841371,161.85867378902842,28.371925312341247,28.372543382766143,22.50581308240865
41,170630,60486.252249,3111078349.736472,6.785,266.217545,-0.04011,-3.832224,-0.001366,-194574597.376,-3236566101.739,-268273587.923,4.058,-3.155,-0.566,10199133.074,-139205576.89,-60344429.687,29.597,1.883,0.745,0.960242,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,1.0265683214135015,1.1856062304300505,22.55425655479259,265.02984230198126,-3.1254167800602586,154.23202988560217,28.376061788305336,28.376467980802875,22.520809858330267
41,185823,60513.171597,3140831165.581714,18.769,265.239771,-0.032055,-3.96138,-0.007986,-185135483.736,-3243870657.764,-269586476.892,4.059,-3.126,-0.563,74887062.277,-121351117.789,-52605106.376,25.803,13.501,5.788,1.682097,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,1.2277737826894923,1.4303817307658058,22.190679138643524,265.12692987105237,-5.4169914057647635,279.42883474082635,28.475355701062075,28.475544819737156,22.147570050116048
41,186815,60523.152349,3158498470.0364,22.497,264.950454,-0.026866,-4.051777,-0.010043,-181635030.447,-3246562002.948,-270071919.671,4.06,-3.116,-0.563,95672056.762,-108185402.993,-46898938.952,23.027,17.282,7.419,1.969073,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.1078396824939054,1.2844764993843132,24.25465951519239,263.7543102011181,-4.935923954906784,201.5795940849449,29.11578921903309,29.11596603014838,24.207903049622015
41,186817,60523.153267,3158500255.504855,22.499,264.95043,-0.026863,-4.051786,-0.010043,-181634708.278,-3246562250.215,-270071964.313,4.06,-3.116,-0.563,95673884.166,-108184031.391,-46898350.158,23.026,17.284,7.419,1.969098,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.114139489122676,1.2921404977161508,24.25291165793056,265.67232214898695,-2.4571724730664166,215.67838317404033,29.115792852396098,29.115967538525716,24.149441235489242
41,187677,60524.08991,3160317422.018301,22.676,264.926072,-0.0264,-4.0613,-0.010238,-181306187.738,-3246814350.099,-270117483.672,4.06,-3.115,-0.562,97493602.513,-106785760.35,-46292021.359,22.764,17.468,7.563,1.994316,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.0728037910451935,1.2418537603956126,23.89527445218711,264.7141972711806,-3.9327279134399147,163.3804967436445,28.63946486020776,28.639649220571247,23.89527445218711
41,188886,60525.187797,3162482468.355411,23.271,264.898072,-0.025585,-4.07266,-0.01042,-180921107.219,-3247109747.066,-270170831.197,4.06,-3.114,-0.562,99601277.641,-105111023.517,-45566575.252,22.32,18.086,7.73,2.023515,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,0.9793419826978025,1.1281532636226308,24.327140183991794,266.01265491925113,-5.2743797274652735,249.29869413497434,29.12374623482784,29.123958872431157,24.25264337084554
41,188887,60525.188246,3162483370.513683,23.272,264.89806,-0.025583,-4.072665,-0.01042,-180920949.842,-3247109867.767,-270170852.997,4.06,-3.114,-0.562,99602142.912,-105110322.36,-45566275.578,22.32,18.087,7.73,2.023527,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.0118668086447806,1.1677211783999766,24.267455958910183,264.2543840536416,-3.0684948839096426,248.70846332997309,29.123747999254995,29.123946447282915,24.2496033835855
41,194028,60531.080592,3174668041.603593,24.92,264.760613,-0.022108,-4.137359,-0.011474,-178854145.255,-3248693371.386,-270457019.425,4.06,-3.108,-0.562,110291891.86,-95528221.696,-41411664.452,20.363,19.824,8.575,2.170682,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,0.6443685029508277,0.7206429476287441,24.461704817311283,263.7288428053004,-3.187735874762514,177.3519132743528,28.666024173103626,28.666447812518207,24.42605843727345
41,194078,60531.105242,3174721187.934037,24.987,264.760069,-0.022065,-4.137642,-0.011471,-178845498.553,-3248699989.245,-270458216.066,4.06,-3.108,-0.562,110335240.434,-95485926.972,-41393397.633,20.342,19.893,8.578,2.171277,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.811486350962445,0.923949332071101,23.661984357864068,263.7288428053004,-3.187735874762514,177.3519132743528,28.556116249484838,28.556373194672126,23.626356833591277
41,197240,60544.090762,3204516008.527264,28.257,264.537554,-0.013198,-4.299202,-0.013264,-174290191.548,-3252178459.678,-271087979.668,4.061,-3.094,-0.561,129899832.407,-71190686.872,-30861934.787,15.162,23.504,10.12,2.431021,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.7901195845570207,0.8979556989744777,22.933215233846088,264.9921919776914,-5.135266279082447,267.08189984136834,28.59056686814779,28.590721095127243,22.92582280819433
41,207075,60566.059887,3260902814.997236,30.946,264.43843,0.003332,-4.611724,-0.014783,-166581930.244,-3258028360.736,-272150655.411,4.062,-3.071,-0.559,148426335.814,-22983395.111,-9964635.811,4.798,27.063,11.635,2.630472,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.9177315119679665,1.0532013527590833,23.00801240449158,265.06789056279206,-3.777603114394025,238.80760900443286,28.658306850739585,28.65838057295696,22.99763993144969
41,226567,60605.998666,3361875629.821337,26.143,265.171683,0.031428,-5.1783,-0.012479,-152563871.348,-3268551044.9,-274073694.671,4.064,-3.029,-0.556,129251271.222,67722359.309,29353762.433,-14.99,23.942,10.244,2.182933,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.2376338406042422,1.442376935041657,22.54677685815784,264.6444920515901,-5.065573407450203,176.29982243990614,28.803926085738876,28.804120459962405,22.54677685815784
41,226580,60606.001774,3361882650.529679,26.146,265.171781,0.031439,-5.178339,-0.012478,-152562780.222,-3268551858.174,-274073843.88,4.064,-3.029,-0.556,129247244.788,67728789.147,29356513.19,-14.998,23.946,10.243,2.182863,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.2788049130680212,1.49246339789297,22.68338452580039,264.6444920515901,-5.065573407450203,176.5651516519896,28.80392507407979,28.804106729299004,22.68338452580039
41,226593,60606.004881,3361889670.677057,26.15,265.171878,0.031451,-5.178378,-0.012477,-152561689.33,-3268552671.274,-274073993.057,4.064,-3.029,-0.556,129243217.188,67735218.727,29359263.277,-15.005,23.95,10.243,2.182793,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.3108564719757616,1.5314555620143087,22.770497359911154,264.6444920515901,-5.065573407450203,176.8145483060194,28.80392406186148,28.804096696312765,22.770497359911154
41,226606,60606.007988,3361896690.284792,26.153,265.171976,0.031463,-5.178416,-0.012476,-152560598.664,-3268553484.204,-274074142.203,4.064,-3.029,-0.556,129239188.365,67741648.067,29362012.716,-15.013,23.954,10.243,2.182723,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.3107186468721062,1.5312878915719053,22.81837270729357,264.6444920515901,-5.065573407450203,177.04856798187666,28.80392304910016,28.804095831263503,22.81837270729357
41,324811,60807.338512,3219631829.572626,-14.746,270.218504,-0.029437,-4.213447,0.008931,-81811240.17,-3319435336.258,-283598784.261,4.07,-2.822,-0.539,-94056585.984,-108528640.85,-47045168.071,23.218,-17.028,-7.416,1.75725,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.8058072352305844,0.9170404321539957,22.65209209874041,270.2431839920907,-5.25343532187142,118.62900076291508,28.583841845414877,28.584240548220833,22.64190389830775
41,331761,60823.331974,3203604525.978965,-8.008,269.700276,-0.036045,-4.096929,0.005552,-76186263.29,-3323323987.675,-284343249.615,4.071,-2.806,-0.538,-59470715.394,-127949594.141,-55464987.664,27.297,-10.659,-4.694,1.283886,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.1292357821292336,1.3105058176754667,24.2434286072209,268.82673994931787,-3.522090955160345,255.39831411556085,29.128897500661154,29.12917193180339,24.23304947038899
41,336902,60831.36108,3199207164.411673,-4.203,269.406446,-0.038007,-4.060146,0.003648,-73362253.921,-3325267707.372,-284716299.394,4.071,-2.798,-0.537,-40304042.836,-134260878.635,-58200813.216,28.529,-7.077,-3.186,1.067542,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.6588196050031216,1.9547683759162064,23.261797533789835,269.05541456939756,-3.802998433173001,306.1582799781411,28.624296971769127,28.62443218972769,23.261797533789835
41,341612,60851.151539,3199613067.342182,4.934,268.641044,-0.039514,-4.037204,-0.001345,-66401187.862,-3330034516.741,-285633842.39,4.071,-2.778,-0.536,9292502.137,-139258821.427,-60367582.961,29.655,1.478,0.679,0.890945,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.7423712278714265,2.0564126859749714,23.32983502036238,268.08218487110344,-5.354131072659755,136.19061922582318,28.608151092494314,28.608282103806854,23.291025543661696
41,341662,60851.17563,3199623412.694639,5.006,268.640092,-0.039524,-4.037237,-0.001344,-66392713.842,-3330040298.497,-285634957.616,4.071,-2.778,-0.536,9354238.814,-139255671.959,-60366165.554,29.664,1.549,0.683,0.89119,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,1.22801241270951,1.4306720349264113,23.213700816906062,268.08218487110344,-5.354131072659755,136.19061922582318,28.498189337401527,28.498460106027718,23.174948328447872
41,344984,60857.155393,3202965472.066523,7.872,268.40935,-0.038808,-4.049789,-0.002851,-64289318.348,-3331473846.822,-285911645.483,4.071,-2.772,-0.535,24398107.2,-137737125.371,-59707578.314,29.323,4.252,1.86,0.981859,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.2181823704581864,1.418713346056188,23.737022222246384,268.24476911465246,-2.8631778266799057,228.87350456009057,28.621459098253197,28.62172568797247,23.71874440673975
41,345034,60857.179752,3202982116.680117,7.945,268.408405,-0.038804,-4.049859,-0.00285,-64280750.02,-3331479680.033,-285912772.057,4.071,-2.772,-0.535,24459821.258,-137728099.6,-59703657.803,29.322,4.325,1.865,0.982346,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.9949938471988196,1.1471944613124325,23.446069564813904,268.24476911465246,-2.8631778266799057,228.87350456009057,28.511527748105173,28.5119353168945,23.427796087885202
41,346062,60858.167885,3203677602.858685,8.391,268.370763,-0.038638,-4.052801,-0.003097,-63933168.668,-3331716265.23,-285958468.94,4.071,-2.771,-0.535,26925001.949,-137341824.523,-59536126.763,29.238,4.745,2.057,1.00243,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.8513475013390472,0.9724422157409334,22.994881833263115,267.41371153068144,-3.1769889735694714,209.67887664933352,28.50435747472182,28.5049203288287,22.968864991922867
41,347150,60859.197348,3204444750.450875,8.957,268.331704,-0.038433,-4.056123,-0.003342,-63571048.263,-3331962655.165,-286006069.756,4.071,-2.77,-0.535,29486613.083,-136899120.564,-59344191.099,29.132,5.286,2.256,1.024612,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.9389135448301563,1.078970249185105,23.44577529020132,269.17568678671773,-4.672284559628914,250.53598106183142,28.51746128898182,28.517914211175384,23.43545130749081
41,347200,60859.221096,3204463199.621468,9.025,268.330791,-0.0384,-4.056202,-0.003342,-63562694.535,-3331968338.007,-286007167.762,4.071,-2.77,-0.535,29546371.067,-136888204.342,-59339556.353,29.114,5.354,2.261,1.025145,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.9967984483607321,1.1493898398549052,22.796303504421616,269.17568678671773,-4.672284559628914,250.53598106183142,28.507535582517644,28.50793404978223,22.785945072817757
41,348620,60862.156985,3206888736.969463,10.258,268.220664,-0.037827,-4.067119,-0.004072,-62529971.024,-3332670493.951,-286142876.87,4.071,-2.767,-0.535,36793896.962,-135400188.212,-58694212.193,28.814,6.515,2.824,1.094429,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,1.0068454320220497,1.1616124477153889,22.63925827882644,266.4732850033257,-4.012809469702336,200.9109672915887,28.51713065224865,28.517510735179457,22.53972577306825
41,355654,60870.067009,3215122989.299225,13.665,267.93462,-0.035577,-4.106772,-0.005951,-59747516.522,-3334558534.127,-286508206.242,4.072,-2.759,-0.534,55827433.49,-129774241.152,-56256054.916,27.585,9.755,4.299,1.310671,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,1.3735501111999981,1.6077251961070538,22.821599971686794,267.4941940070693,-4.0410363602646,170.06610517979598,28.556623606273533,28.556802001465886,22.821599971686794
41,355704,60870.091929,3215152486.307566,13.736,267.933733,-0.035599,-4.106921,-0.00595,-59738750.527,-3334564473.635,-286509356.484,4.072,-2.759,-0.534,55886845.625,-129753163.424,-56246793.158,27.602,9.825,4.304,1.311406,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,1.6882403253834928,1.9905600065492615,22.092960739876997,267.4941940070693,-4.0410363602646,170.06610517979598,28.54672279225084,28.546839313760167,22.092960739876997
41,358847,60873.156314,3218991701.714909,15.254,267.828038,-0.034545,-4.126193,-0.006624,-58660798.82,-3335294437.427,-286650767.105,4.072,-2.756,-0.534,63018819.879,-126952946.16,-55033264.982,27.025,11.289,4.86,1.401391,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.1145578752231522,1.2926494832398445,24.29287991004919,268.8135971885586,-4.116477565804774,176.717286497256,29.158933834422335,29.15919621443636,24.28455034452388
41,358897,60873.18005,3219023054.071468,15.321,267.827218,-0.034509,-4.126351,-0.006623,-58652449.149,-3335300088.412,-286651862.188,4.072,-2.756,-0.534,63074223.548,-126929724.493,-55023294.311,27.005,11.357,4.864,1.402105,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.1147976322033364,1.2929411583982195,23.701640303396797,268.8135971885586,-4.116477565804774,176.717286497256,28.67903054462203,28.679292276676666,23.693269859580116
41,366518,60885.139935,3237273995.741427,20.167,267.450989,-0.029281,-4.221191,-0.009141,-54445277.673,-3338141193.879,-287203131.257,4.072,-2.744,-0.533,89138425.29,-112843306.492,-48916939.451,24.024,16.06,6.913,1.75334,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.9608342444392188,2.3221827791231373,23.654191352320755,268.79887585853584,-3.6142675942819795,265.42179123175384,29.207286738184123,29.207348587489907,23.609051047060706
41,366519,60885.140385,3237274779.246378,20.169,267.450976,-0.02928,-4.221195,-0.009141,-54445119.5,-3338141300.458,-287203151.963,4.072,-2.744,-0.533,89139358.59,-112842682.536,-48916670.892,24.024,16.062,6.913,1.753353,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,1.9628644510352586,2.324652616831215,23.6463197195739,266.116418388918,-5.258159735785501,271.09713690531225,29.207288552660348,29.207350266782953,23.562235455542712
41,369514,60891.120135,3248189903.408311,22.304,267.288762,-0.026089,-4.279287,-0.010237,-52341560.833,-3339557146.667,-287478399.533,4.072,-2.738,-0.533,100877031.979,-104048443.399,-45104181.624,22.151,18.171,7.83,1.917471,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,1.1415517099066552,1.325488698183279,22.437448608795844,266.7586272897873,-4.3291017565549215,241.55324751734528,28.630671689044767,28.630830149883806,22.437448608795844
41,383044,60912.047517,3293944159.97417,28.047,266.88908,-0.012772,-4.526812,-0.013138,-44979510.944,-3344487817.542,-288439717.126,4.072,-2.717,-0.531,133222191.596,-65658060.137,-28463193.911,14.011,24.053,10.398,2.366812,15.58,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,g,0.95281351120959,1.0958801839532726,24.4678874236833,266.1825607048529,-5.38648954177457,263.0604866531997,29.30340163024671,29.303500906556035,24.45482143710102
41,383094,60912.07256,3294004916.657396,28.112,266.88876,-0.012726,-4.527141,-0.013133,-44970700.872,-3344493695.233,-288440865.679,4.072,-2.717,-0.531,133252481.133,-65605943.647,-28440694.047,13.985,24.12,10.4,2.367221,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,1.1896018619813018,1.3839438710234815,23.74292463489505,266.1825607048529,-5.38648954177457,263.0604866531997,28.823479673448276,28.823541684508577,23.729881529945388
41,390186,60922.003666,3318751289.664481,29.636,266.803294,-0.005607,-4.661945,-0.013919,-41476912.899,-3346820308.497,-288895997.331,4.072,-2.707,-0.53,142977874.165,-44195780.481,-19159356.643,9.418,25.819,11.179,2.49276,14.98,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,z,0.9551027556095614,1.0986651528096854,22.633615636654927,266.59661317153297,-3.2242698865881545,151.66327279518666,28.73161128851192,28.73167767924576,22.591589441937764
41,390236,60922.027574,3318812570.838057,29.698,266.80316,-0.005572,-4.662278,-0.013913,-41468501.994,-3346825899.26,-288897092.183,4.072,-2.707,-0.53,142997308.657,-44142382.138,-19136263.018,9.398,25.883,11.181,2.493001,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.7235617111086735,0.8169850500105518,23.292479111522205,266.59661317153297,-3.2242698865881545,151.66327279518666,28.741674690498662,28.741794449147246,23.2504084645888
41,532735,61143.354956,3358443095.180477,-23.988,272.987177,-0.00932,-4.705204,0.012529,36420182.976,-3396500335.486,-298864569.952,4.073,-2.49,-0.512,-138006863.932,-53923411.799,-23374761.593,11.576,-25.34,-10.951,2.386245,14.99,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,i,0.7042530658240732,0.7934952138978992,23.81642141792925,273.1639728818079,-5.09046373937038,111.9894919981331,28.790900845384733,28.79103845460465,23.81642141792925
41,532785,61143.379896,3358391475.91749,-23.922,272.986944,-0.009354,-4.704891,0.012534,36428960.982,-3396505700.445,-298865674.139,4.073,-2.49,-0.512,-137981896.818,-53977942.595,-23398357.439,11.596,-25.273,-10.949,2.385914,15.1,1.72,-0.12,0.15,54800.0,54403.95198,307.56747,167.80518,19.12125,0.63283,5.94512,r,0.660405586299047,0.740152781385702,24.378015398042137,273.1639728818079,-5.09046373937038,111.9894919981331,28.90084339850589,28.90100204494597,24.378015398042137
